SynId,NeuronType,NeuronId,SynType,UMAP_1,UMAP_2,Cluster,clusterid
1,calretinin,cr2,as,-4.031449,4.820835,1,cr
2,calretinin,cr2,as,-4.1791263,4.723094,1,cr
3,calretinin,cr2,as,-4.11889,4.9254894,1,cr
4,calretinin,cr2,as,-4.5245104,3.837237,2,cr
5,calretinin,cr2,as,-4.6579785,4.162178,2,cr
6,calretinin,cr2,as,-4.4745336,2.923771,2,cr
7,calretinin,cr2,as,-4.440976,2.6759157,2,cr
8,calretinin,cr2,as,-4.9302278,3.4269247,2,cr
9,calretinin,cr2,as,-3.9960885,1.7283921,-1,cr
10,calretinin,cr2,as,-4.8668966,2.9123023,2,cr
11,calretinin,cr2,as,-5.371414,3.5074775,2,cr
3,calretinin,cr2,ss,-5.4907045,3.684123,2,cr
12,calretinin,cr2,as,-5.864037,4.1978617,2,cr
13,calretinin,cr2,as,-5.9346147,4.2299438,2,cr
14,calretinin,cr2,as,-3.9922793,1.4951955,-1,cr
15,calretinin,cr2,as,-3.9332237,1.3016422,-1,cr
16,calretinin,cr2,as,-5.8546214,3.3377066,2,cr
17,calretinin,cr2,as,-6.0890937,4.1521044,2,cr
18,calretinin,cr2,as,-5.50973,1.3122833,5,cr
19,calretinin,cr2,as,-5.24473,1.3053172,5,cr
20,calretinin,cr2,as,-4.957498,0.8874257,5,cr
21,calretinin,cr2,as,-5.6655083,0.8711001,5,cr
22,calretinin,cr2,as,-4.0489464,0.45319527,3,cr
23,calretinin,cr2,as,-5.400318,0.66200703,5,cr
24,calretinin,cr2,as,-5.587533,0.4727986,5,cr
25,calretinin,cr2,as,-6.423135,0.085902736,-1,cr
26,calretinin,cr2,as,-5.309048,-0.13107328,5,cr
27,calretinin,cr2,as,-5.963568,-1.1316481,5,cr
28,calretinin,cr2,as,-4.5780206,-0.6280305,3,cr
29,calretinin,cr2,as,-5.5476604,-1.1228129,5,cr
30,calretinin,cr2,as,-6.155116,-1.4492055,5,cr
4,calretinin,cr2,ss,-4.3515086,-0.6544771,3,cr
31,calretinin,cr2,as,-4.0768,-0.046168946,3,cr
32,calretinin,cr2,as,-6.128557,-2.7582703,5,cr
33,calretinin,cr2,as,-5.9089427,-2.6686091,5,cr
34,calretinin,cr2,as,-5.8803945,-2.6065104,5,cr
35,calretinin,cr2,as,-5.3273473,-2.4500906,4,cr
36,calretinin,cr2,as,-5.5329804,-3.07221,5,cr
37,calretinin,cr2,as,-4.937287,-2.7294269,4,cr
38,calretinin,cr2,as,-4.238162,-1.9198393,3,cr
39,calretinin,cr2,as,-4.007479,-3.550059,4,cr
40,calretinin,cr2,as,-3.8201094,-2.1857893,-1,cr
41,calretinin,cr2,as,-3.7165852,-3.803379,4,cr
42,calretinin,cr2,as,-3.5621557,-4.071722,4,cr
43,calretinin,cr2,as,-3.7631392,-4.225834,4,cr
44,calretinin,cr2,as,-3.0822268,-3.8749907,4,cr
45,calretinin,cr2,as,-3.9259698,-4.552305,4,cr
46,calretinin,cr2,as,-2.955199,-4.1451397,4,cr
1,calretinin,cr3,as,-3.5489554,4.6065435,1,cr
1,calretinin,cr3,ss,-3.1988811,4.459679,1,cr
2,calretinin,cr3,ss,-3.5011945,3.809926,1,cr
2,calretinin,cr3,as,-3.773816,4.1806974,1,cr
3,calretinin,cr3,ss,-3.9143722,3.0452142,2,cr
3,calretinin,cr3,as,-4.049975,2.4956722,2,cr
4,calretinin,cr3,as,-4.4616885,2.5043309,2,cr
5,calretinin,cr3,as,-3.719521,1.5376728,-1,cr
6,calretinin,cr3,as,-5.9283032,4.024854,2,cr
7,calretinin,cr3,as,-5.808233,0.9929901,5,cr
8,calretinin,cr3,as,-6.269875,0.52137935,-1,cr
9,calretinin,cr3,as,-5.310912,0.12938158,5,cr
4,calretinin,cr3,ss,-3.9474885,0.2861667,3,cr
5,calretinin,cr3,ss,-5.267969,-0.56501174,5,cr
10,calretinin,cr3,as,-6.231158,-1.7999591,5,cr
6,calretinin,cr3,ss,-5.7110186,-1.3735703,5,cr
11,calretinin,cr3,as,-5.9382563,-1.546025,5,cr
12,calretinin,cr3,as,-6.1060424,-2.1513321,5,cr
13,calretinin,cr3,as,-4.657971,-1.3147758,3,cr
14,calretinin,cr3,as,-5.918606,-2.852773,5,cr
15,calretinin,cr3,as,-5.261837,-2.555847,4,cr
16,calretinin,cr3,as,-4.1746883,-1.5601103,3,cr
17,calretinin,cr3,as,-4.786724,-3.042094,4,cr
18,calretinin,cr3,as,-4.367234,-3.3116927,4,cr
19,calretinin,cr3,as,-4.4507537,-3.832964,4,cr
20,calretinin,cr3,as,-4.1551313,-3.8523262,4,cr
21,calretinin,cr3,as,-4.293589,-4.2613697,4,cr
22,calretinin,cr3,as,-3.193798,-4.169463,4,cr
2,parvalbumin,pv1,as,-2.042174,1.111086,2,pv
3,parvalbumin,pv1,as,2.0378635,2.9949837,2,pv
1,parvalbumin,pv1,ss,-1.6777091,1.4389753,2,pv
3,parvalbumin,pv1,ss,1.6117957,2.9199495,2,pv
4,parvalbumin,pv1,as,-1.4781827,1.8048259,2,pv
5,parvalbumin,pv1,as,-2.0825713,1.8073798,2,pv
6,parvalbumin,pv1,as,-2.2438416,1.6444865,2,pv
7,parvalbumin,pv1,as,-2.0927281,1.6099565,2,pv
4,parvalbumin,pv1,ss,1.1232058,2.6797678,2,pv
8,parvalbumin,pv1,as,2.0237246,3.150015,2,pv
9,parvalbumin,pv1,as,-2.05052,1.7666523,2,pv
10,parvalbumin,pv1,as,-1.8449624,1.5326091,2,pv
11,parvalbumin,pv1,as,-1.8961478,1.7050015,2,pv
5,parvalbumin,pv1,ss,-1.7875108,1.8674983,2,pv
6,parvalbumin,pv1,ss,0.4690569,2.8333497,2,pv
7,parvalbumin,pv1,ss,2.8539903,3.419368,2,pv
12,parvalbumin,pv1,as,2.8440287,3.435167,2,pv
13,parvalbumin,pv1,as,1.6190418,3.2813766,2,pv
14,parvalbumin,pv1,as,2.8301995,3.4115674,2,pv
16,parvalbumin,pv1,as,0.2631858,3.271776,2,pv
17,parvalbumin,pv1,as,1.8761932,4.5073547,2,pv
18,parvalbumin,pv1,as,-1.2685117,4.089485,2,pv
19,parvalbumin,pv1,as,3.0047479,3.704908,2,pv
9,parvalbumin,pv1,ss,2.9609714,3.5871363,2,pv
10,parvalbumin,pv1,ss,1.1883882,4.601323,2,pv
20,parvalbumin,pv1,as,0.47243515,5.226456,2,pv
22,parvalbumin,pv1,as,1.5356542,4.7708464,2,pv
23,parvalbumin,pv1,as,2.05273,4.7264824,2,pv
11,parvalbumin,pv1,ss,2.0482566,4.6626453,2,pv
12,parvalbumin,pv1,ss,2.2778494,4.5679884,2,pv
24,parvalbumin,pv1,as,0.24581069,5.7568803,2,pv
25,parvalbumin,pv1,as,-0.008607184,5.997886,2,pv
13,parvalbumin,pv1,ss,2.833761,4.130635,2,pv
26,parvalbumin,pv1,as,0.30795205,5.684161,2,pv
15,parvalbumin,pv1,ss,3.1506848,3.8412704,2,pv
16,parvalbumin,pv1,ss,1.9445993,5.170714,2,pv
27,parvalbumin,pv1,as,2.5795038,4.4863553,2,pv
17,parvalbumin,pv1,ss,3.0595992,3.5808134,2,pv
18,parvalbumin,pv1,ss,2.365644,4.5894113,2,pv
28,parvalbumin,pv1,as,-0.0005309849,6.3623734,2,pv
29,parvalbumin,pv1,as,1.489613,5.5378394,2,pv
19,parvalbumin,pv1,ss,3.1424947,3.9293516,2,pv
30,parvalbumin,pv1,as,0.26867396,6.3068686,2,pv
31,parvalbumin,pv1,as,2.809415,4.426083,2,pv
32,parvalbumin,pv1,as,1.3808273,5.9358535,2,pv
33,parvalbumin,pv1,as,1.4542443,6.0430183,2,pv
34,parvalbumin,pv1,as,1.4059895,6.10348,2,pv
35,parvalbumin,pv1,as,2.0926375,5.128038,2,pv
36,parvalbumin,pv1,as,1.8134196,5.484546,2,pv
37,parvalbumin,pv1,as,1.5143743,5.4971743,2,pv
38,parvalbumin,pv1,as,1.6998177,5.7492714,2,pv
39,parvalbumin,pv1,as,3.3239398,3.9570835,2,pv
40,parvalbumin,pv1,as,1.0168964,6.6012974,2,pv
20,parvalbumin,pv1,ss,2.630851,4.64741,2,pv
41,parvalbumin,pv1,as,1.0297767,6.571372,2,pv
21,parvalbumin,pv1,ss,3.2255826,3.9985294,2,pv
42,parvalbumin,pv1,as,0.94757545,6.988127,2,pv
43,parvalbumin,pv1,as,3.3918898,3.919123,2,pv
44,parvalbumin,pv1,as,1.2248354,6.8963246,2,pv
45,parvalbumin,pv1,as,1.035094,8.084965,2,pv
46,parvalbumin,pv1,as,1.3151532,7.219941,2,pv
47,parvalbumin,pv1,as,2.8807812,6.3993993,2,pv
1,parvalbumin,pv2,ss,3.9084308,8.145493,2,pv
1,parvalbumin,pv2,as,5.0665984,8.406195,2,pv
2,parvalbumin,pv2,as,3.7523057,7.830406,2,pv
2,parvalbumin,pv2,ss,3.885811,8.204387,2,pv
3,parvalbumin,pv2,as,3.920458,8.2177925,2,pv
4,parvalbumin,pv2,as,3.7831697,8.048285,2,pv
5,parvalbumin,pv2,as,3.9648569,8.282289,2,pv
6,parvalbumin,pv2,as,3.6037252,6.9542766,2,pv
7,parvalbumin,pv2,as,3.5773597,7.9482117,2,pv
8,parvalbumin,pv2,as,3.3125029,7.42691,2,pv
9,parvalbumin,pv2,as,3.537071,6.945714,2,pv
10,parvalbumin,pv2,as,3.6045396,4.6405926,2,pv
3,parvalbumin,pv2,ss,3.5989475,4.6968536,2,pv
11,parvalbumin,pv2,as,3.1990948,6.457681,2,pv
12,parvalbumin,pv2,as,2.8914607,7.3086886,2,pv
4,parvalbumin,pv2,ss,3.008042,6.348152,2,pv
13,parvalbumin,pv2,as,1.2162498,7.721058,2,pv
14,parvalbumin,pv2,as,3.0468934,6.8805594,2,pv
15,parvalbumin,pv2,as,3.1123288,6.656895,2,pv
5,parvalbumin,pv2,ss,3.5993037,4.411356,2,pv
16,parvalbumin,pv2,as,1.1713294,7.7597675,2,pv
17,parvalbumin,pv2,as,1.3840674,7.214993,2,pv
6,parvalbumin,pv2,ss,2.7200432,6.1578126,2,pv
7,parvalbumin,pv2,ss,2.983793,7.4385796,2,pv
18,parvalbumin,pv2,as,0.84315956,7.7574286,2,pv
8,parvalbumin,pv2,ss,2.505156,6.2723055,2,pv
19,parvalbumin,pv2,as,1.284431,7.4689136,2,pv
9,parvalbumin,pv2,ss,2.6818304,5.903088,2,pv
20,parvalbumin,pv2,as,1.1666269,8.346315,2,pv
21,parvalbumin,pv2,as,1.1124014,7.583947,2,pv
22,parvalbumin,pv2,as,0.944874,8.013269,2,pv
23,parvalbumin,pv2,as,1.9172313,7.0208206,2,pv
24,parvalbumin,pv2,as,0.85129493,7.767845,2,pv
25,parvalbumin,pv2,as,0.7860262,7.818514,2,pv
26,parvalbumin,pv2,as,0.80576134,7.8995495,2,pv
27,parvalbumin,pv2,as,1.0901635,8.031829,2,pv
28,parvalbumin,pv2,as,1.31721,7.286937,2,pv
29,parvalbumin,pv2,as,0.9190925,8.001221,2,pv
10,parvalbumin,pv2,ss,3.4238153,4.124894,2,pv
30,parvalbumin,pv2,as,1.5286013,6.6951737,2,pv
31,parvalbumin,pv2,as,1.661381,6.4697986,2,pv
32,parvalbumin,pv2,as,1.1513834,7.4957423,2,pv
33,parvalbumin,pv2,as,1.1954553,8.427422,2,pv
34,parvalbumin,pv2,as,1.2233539,8.429084,2,pv
35,parvalbumin,pv2,as,1.2333435,8.489143,2,pv
36,parvalbumin,pv2,as,1.2078763,8.446351,2,pv
37,parvalbumin,pv2,as,1.2127733,8.442688,2,pv
11,parvalbumin,pv2,ss,0.7492027,7.43716,2,pv
12,parvalbumin,pv2,ss,3.3283947,4.150795,2,pv
38,parvalbumin,pv2,as,0.6616516,7.491117,2,pv
39,parvalbumin,pv2,as,1.5342191,6.4206614,2,pv
40,parvalbumin,pv2,as,1.6454303,6.307706,2,pv
41,parvalbumin,pv2,as,1.3942534,6.2978635,2,pv
13,parvalbumin,pv2,ss,0.70440704,6.2596383,2,pv
14,parvalbumin,pv2,ss,3.1031392,4.158976,2,pv
42,parvalbumin,pv2,as,0.34886274,7.207155,2,pv
43,parvalbumin,pv2,as,0.446367,6.377781,2,pv
44,parvalbumin,pv2,as,1.5458128,6.0608974,2,pv
45,parvalbumin,pv2,as,0.033110008,7.050899,2,pv
46,parvalbumin,pv2,as,-0.000129753,6.9082584,2,pv
47,parvalbumin,pv2,as,0.4789444,6.0432553,2,pv
48,parvalbumin,pv2,as,0.061619565,7.2094216,2,pv
49,parvalbumin,pv2,as,1.6869974,6.016017,2,pv
50,parvalbumin,pv2,as,-0.0113605615,6.669358,2,pv
51,parvalbumin,pv2,as,-0.3308958,6.7827826,2,pv
52,parvalbumin,pv2,as,-0.43649253,6.6042356,2,pv
15,parvalbumin,pv2,ss,1.0726115,5.3813887,2,pv
53,parvalbumin,pv2,as,-0.32481444,6.6001573,2,pv
54,parvalbumin,pv2,as,-0.20465913,6.583023,2,pv
55,parvalbumin,pv2,as,0.44720533,5.844684,2,pv
56,parvalbumin,pv2,as,-0.10871053,7.0252404,2,pv
57,parvalbumin,pv2,as,-0.20276037,6.9128127,2,pv
16,parvalbumin,pv2,ss,1.4807541,5.708865,2,pv
58,parvalbumin,pv2,as,2.4042232,4.7597275,2,pv
59,parvalbumin,pv2,as,-0.42989886,6.4872828,2,pv
60,parvalbumin,pv2,as,-0.07269632,6.013348,2,pv
61,parvalbumin,pv2,as,0.026205566,5.9500704,2,pv
62,parvalbumin,pv2,as,0.28302366,5.790035,2,pv
63,parvalbumin,pv2,as,0.32927805,5.7563057,2,pv
64,parvalbumin,pv2,as,0.5292906,5.473877,2,pv
65,parvalbumin,pv2,as,-0.3801265,6.443841,2,pv
66,parvalbumin,pv2,as,-0.41955414,6.5455847,2,pv
17,parvalbumin,pv2,ss,0.053767156,5.9783506,2,pv
67,parvalbumin,pv2,as,-0.33095932,6.3415413,2,pv
68,parvalbumin,pv2,as,0.2888312,6.213196,2,pv
69,parvalbumin,pv2,as,2.3728905,4.8530297,2,pv
70,parvalbumin,pv2,as,-0.25092977,6.892447,2,pv
71,parvalbumin,pv2,as,0.34654891,5.949952,2,pv
72,parvalbumin,pv2,as,0.83853805,5.6162796,2,pv
73,parvalbumin,pv2,as,0.29614648,5.5805373,2,pv
18,parvalbumin,pv2,ss,3.1171389,3.6183293,2,pv
74,parvalbumin,pv2,as,-0.3559602,4.771061,2,pv
75,parvalbumin,pv2,as,0.94216704,5.0490274,2,pv
76,parvalbumin,pv2,as,-0.4355249,4.524454,2,pv
77,parvalbumin,pv2,as,3.0536838,3.6884255,2,pv
78,parvalbumin,pv2,as,-0.73386276,4.2211733,2,pv
79,parvalbumin,pv2,as,1.3138946,4.945333,2,pv
80,parvalbumin,pv2,as,-0.6312221,4.331035,2,pv
81,parvalbumin,pv2,as,-0.47983846,4.3777905,2,pv
82,parvalbumin,pv2,as,1.7750716,4.3178034,2,pv
83,parvalbumin,pv2,as,-0.03361125,4.159741,2,pv
84,parvalbumin,pv2,as,-0.19970572,4.3137436,2,pv
85,parvalbumin,pv2,as,-0.6563576,4.2478747,2,pv
86,parvalbumin,pv2,as,-0.5073297,4.258296,2,pv
88,parvalbumin,pv2,as,-1.1146342,3.495359,2,pv
89,parvalbumin,pv2,as,-1.2196412,3.6445315,2,pv
19,parvalbumin,pv2,ss,2.197689,4.3128724,2,pv
90,parvalbumin,pv2,as,-0.8675876,4.0858,2,pv
91,parvalbumin,pv2,as,-0.85847545,4.0779247,2,pv
92,parvalbumin,pv2,as,-0.23546374,4.08891,2,pv
93,parvalbumin,pv2,as,-1.0456872,3.6066723,2,pv
94,parvalbumin,pv2,as,-1.4015405,3.2846224,2,pv
95,parvalbumin,pv2,as,-1.1951991,3.7366922,2,pv
96,parvalbumin,pv2,as,-0.48061562,2.9145317,2,pv
97,parvalbumin,pv2,as,-1.1196165,3.3889685,2,pv
98,parvalbumin,pv2,as,-1.471797,3.236814,2,pv
99,parvalbumin,pv2,as,-0.39235637,3.0294237,2,pv
100,parvalbumin,pv2,as,-1.2938281,3.4922004,2,pv
101,parvalbumin,pv2,as,-0.5938735,2.5951905,2,pv
102,parvalbumin,pv2,as,-0.39650756,2.938867,2,pv
103,parvalbumin,pv2,as,-0.39762795,2.9580185,2,pv
104,parvalbumin,pv2,as,-1.4157872,3.2385006,2,pv
105,parvalbumin,pv2,as,-0.7433469,2.4957304,2,pv
106,parvalbumin,pv2,as,-0.16901237,2.5429392,2,pv
20,parvalbumin,pv2,ss,-0.7294147,2.3569236,2,pv
107,parvalbumin,pv2,as,-0.5928375,2.1892436,2,pv
108,parvalbumin,pv2,as,-0.34799722,2.3471062,2,pv
109,parvalbumin,pv2,as,-0.16383888,2.1542873,2,pv
110,parvalbumin,pv2,as,-0.71974325,1.9513144,2,pv
111,parvalbumin,pv2,as,-0.24525917,2.1162457,2,pv
21,parvalbumin,pv2,ss,2.051162,3.0652385,2,pv
22,parvalbumin,pv2,ss,-0.106258415,2.1640782,2,pv
23,parvalbumin,pv2,ss,-0.7319863,1.9182905,2,pv
112,parvalbumin,pv2,as,0.12569942,2.4394157,2,pv
113,parvalbumin,pv2,as,0.3596633,2.380482,2,pv
114,parvalbumin,pv2,as,0.32176378,2.3327394,2,pv
115,parvalbumin,pv2,as,-1.7859229,2.0436316,2,pv
116,parvalbumin,pv2,as,-1.5719401,1.857263,2,pv
117,parvalbumin,pv2,as,-2.0574787,2.1608179,2,pv
118,parvalbumin,pv2,as,-1.4895408,2.019858,2,pv
119,parvalbumin,pv2,as,0.42116803,2.5841367,2,pv
120,parvalbumin,pv2,as,-2.1985655,1.7853286,2,pv
121,parvalbumin,pv2,as,-0.7261332,1.9010832,2,pv
122,parvalbumin,pv2,as,0.29866636,2.2573628,2,pv
123,parvalbumin,pv2,as,-0.6502669,1.8826025,2,pv
124,parvalbumin,pv2,as,-0.52165174,1.9788709,2,pv
125,parvalbumin,pv2,as,-0.6467691,1.881551,2,pv
126,parvalbumin,pv2,as,-0.7625945,1.9231511,2,pv
127,parvalbumin,pv2,as,-2.0273395,1.1766075,2,pv
128,parvalbumin,pv2,as,1.1432669,2.5854578,2,pv
129,parvalbumin,pv2,as,-1.9477688,1.1958712,2,pv
24,parvalbumin,pv2,ss,-2.3397493,1.0952528,2,pv
130,parvalbumin,pv2,as,-1.9377984,1.0350574,2,pv
131,parvalbumin,pv2,as,-2.4966378,0.83109444,2,pv
132,parvalbumin,pv2,as,-2.6330657,-0.0055316873,2,pv
133,parvalbumin,pv2,as,1.8666086,2.9003015,2,pv
134,parvalbumin,pv2,as,-2.7384388,-0.3001052,2,pv
135,parvalbumin,pv2,as,-2.674292,0.5964163,2,pv
136,parvalbumin,pv2,as,-2.7654152,0.09182767,2,pv
137,parvalbumin,pv2,as,-2.7677917,-0.44896677,2,pv
138,parvalbumin,pv2,as,-2.5978687,0.75665265,2,pv
139,parvalbumin,pv2,as,-2.6692433,0.67150605,2,pv
140,parvalbumin,pv2,as,-2.6854703,0.63409144,2,pv
141,parvalbumin,pv2,as,-2.5924022,0.77154696,2,pv
25,parvalbumin,pv2,ss,-2.86127,-0.5748446,2,pv
142,parvalbumin,pv2,as,-2.8637433,-0.5737215,2,pv
143,parvalbumin,pv2,as,-2.7995071,-0.49616897,2,pv
144,parvalbumin,pv2,as,-2.8689663,-0.5752724,2,pv
26,parvalbumin,pv2,ss,-2.9145575,-0.64273435,2,pv
145,parvalbumin,pv2,as,1.7291986,2.61394,2,pv
146,parvalbumin,pv2,as,-2.992726,-0.73775816,2,pv
147,parvalbumin,pv2,as,-2.9491572,-0.68959725,2,pv
148,parvalbumin,pv2,as,-2.9361122,-0.66556966,2,pv
149,parvalbumin,pv2,as,-3.0055485,-0.74740386,2,pv
27,parvalbumin,pv2,ss,1.6552973,2.5637841,2,pv
150,parvalbumin,pv2,as,-2.989808,-0.7253539,2,pv
28,parvalbumin,pv2,ss,-3.0221815,-0.78673255,2,pv
1,parvalbumin,pv3,as,8.363144,8.331544,2,pv
2,parvalbumin,pv3,as,8.300987,8.286416,2,pv
3,parvalbumin,pv3,as,8.372793,8.431268,2,pv
1,parvalbumin,pv3,ss,6.2386236,7.1168094,2,pv
4,parvalbumin,pv3,as,8.318537,8.388661,2,pv
2,parvalbumin,pv3,ss,6.234912,7.120958,2,pv
5,parvalbumin,pv3,as,8.300866,8.388409,2,pv
6,parvalbumin,pv3,as,8.263321,8.432728,2,pv
7,parvalbumin,pv3,as,8.313411,8.482633,2,pv
8,parvalbumin,pv3,as,8.2655,8.423978,2,pv
9,parvalbumin,pv3,as,8.014269,8.421176,2,pv
10,parvalbumin,pv3,as,7.8869147,8.37595,2,pv
3,parvalbumin,pv3,ss,6.224044,7.1281404,2,pv
11,parvalbumin,pv3,as,8.130488,8.548354,2,pv
12,parvalbumin,pv3,as,8.004688,8.637696,2,pv
13,parvalbumin,pv3,as,7.971226,8.482165,2,pv
14,parvalbumin,pv3,as,8.18386,8.54644,2,pv
15,parvalbumin,pv3,as,6.976683,7.877717,2,pv
16,parvalbumin,pv3,as,7.90629,8.541593,2,pv
17,parvalbumin,pv3,as,7.1442137,7.9533124,2,pv
18,parvalbumin,pv3,as,6.1458387,7.0957513,2,pv
19,parvalbumin,pv3,as,7.768533,8.701791,2,pv
20,parvalbumin,pv3,as,7.7276883,8.748048,2,pv
21,parvalbumin,pv3,as,7.8968453,8.619581,2,pv
22,parvalbumin,pv3,as,7.723773,8.664535,2,pv
23,parvalbumin,pv3,as,7.830535,8.625274,2,pv
24,parvalbumin,pv3,as,6.9905233,8.16295,2,pv
25,parvalbumin,pv3,as,7.521194,8.831195,2,pv
26,parvalbumin,pv3,as,7.237106,8.276639,2,pv
4,parvalbumin,pv3,ss,7.716233,8.605054,2,pv
27,parvalbumin,pv3,as,7.310571,8.862501,2,pv
28,parvalbumin,pv3,as,6.1007586,7.0517836,2,pv
29,parvalbumin,pv3,as,6.14298,7.075139,2,pv
30,parvalbumin,pv3,as,6.9106264,8.354643,2,pv
31,parvalbumin,pv3,as,6.871647,8.137076,2,pv
32,parvalbumin,pv3,as,6.777061,8.563123,2,pv
33,parvalbumin,pv3,as,7.121901,8.852406,2,pv
34,parvalbumin,pv3,as,6.3516293,7.469735,2,pv
35,parvalbumin,pv3,as,6.844675,8.304329,2,pv
36,parvalbumin,pv3,as,6.8066025,8.241348,2,pv
37,parvalbumin,pv3,as,6.773122,8.564895,2,pv
5,parvalbumin,pv3,ss,6.0439525,7.14993,2,pv
38,parvalbumin,pv3,as,6.3236413,7.4488854,2,pv
39,parvalbumin,pv3,as,6.2617803,7.422483,2,pv
6,parvalbumin,pv3,ss,6.2663193,7.411007,2,pv
40,parvalbumin,pv3,as,6.669289,8.703445,2,pv
41,parvalbumin,pv3,as,6.2925844,7.3992486,2,pv
42,parvalbumin,pv3,as,6.553315,8.288872,2,pv
43,parvalbumin,pv3,as,6.6158614,8.689037,2,pv
44,parvalbumin,pv3,as,6.7828584,8.766818,2,pv
45,parvalbumin,pv3,as,6.634614,8.694819,2,pv
46,parvalbumin,pv3,as,6.011638,7.165088,2,pv
47,parvalbumin,pv3,as,6.5279675,8.595652,2,pv
48,parvalbumin,pv3,as,6.8544173,8.834423,2,pv
49,parvalbumin,pv3,as,5.9508805,7.204019,2,pv
50,parvalbumin,pv3,as,6.845617,8.80794,2,pv
51,parvalbumin,pv3,as,6.276927,8.492578,2,pv
52,parvalbumin,pv3,as,6.237838,8.457895,2,pv
53,parvalbumin,pv3,as,6.2011356,8.427372,2,pv
54,parvalbumin,pv3,as,6.111921,8.533252,2,pv
55,parvalbumin,pv3,as,5.738424,7.3057957,2,pv
56,parvalbumin,pv3,as,5.9057293,8.517561,2,pv
57,parvalbumin,pv3,as,5.6993737,7.199821,2,pv
58,parvalbumin,pv3,as,5.2416987,8.452842,2,pv
59,parvalbumin,pv3,as,5.2288904,7.6959014,2,pv
60,parvalbumin,pv3,as,5.108627,7.8327184,2,pv
61,parvalbumin,pv3,as,5.1283193,8.415266,2,pv
8,parvalbumin,pv3,ss,5.5534654,7.037962,2,pv
9,parvalbumin,pv3,ss,4.9990363,8.4724455,2,pv
62,parvalbumin,pv3,as,5.4899573,7.07512,2,pv
63,parvalbumin,pv3,as,5.007648,7.698469,2,pv
64,parvalbumin,pv3,as,4.7784986,7.9995008,2,pv
65,parvalbumin,pv3,as,4.8531046,7.7969804,2,pv
66,parvalbumin,pv3,as,4.749662,8.271246,2,pv
67,parvalbumin,pv3,as,4.9126544,8.363123,2,pv
68,parvalbumin,pv3,as,4.763583,8.162239,2,pv
10,parvalbumin,pv3,ss,5.196073,7.0972204,2,pv
69,parvalbumin,pv3,as,4.7413454,7.8712597,2,pv
70,parvalbumin,pv3,as,4.3936987,8.095984,2,pv
71,parvalbumin,pv3,as,4.531137,7.95618,2,pv
11,parvalbumin,pv3,ss,4.1724586,8.102912,2,pv
72,parvalbumin,pv3,as,3.7743084,7.161138,2,pv
73,parvalbumin,pv3,as,4.000793,8.269324,2,pv
74,parvalbumin,pv3,as,3.8275287,7.1904397,2,pv
75,parvalbumin,pv3,as,3.758736,7.238472,2,pv
76,parvalbumin,pv3,as,3.9250798,8.261168,2,pv
77,parvalbumin,pv3,as,3.693689,7.964547,2,pv
78,parvalbumin,pv3,as,3.8129814,8.008102,2,pv
79,parvalbumin,pv3,as,4.138066,8.331517,2,pv
12,parvalbumin,pv3,ss,5.079324,7.0561666,2,pv
80,parvalbumin,pv3,as,3.4815042,7.4146037,2,pv
81,parvalbumin,pv3,as,3.7216647,7.1098814,2,pv
82,parvalbumin,pv3,as,3.5009782,7.584642,2,pv
83,parvalbumin,pv3,as,3.2446263,7.440244,2,pv
84,parvalbumin,pv3,as,3.1599793,7.470951,2,pv
85,parvalbumin,pv3,as,1.9107852,7.653052,2,pv
86,parvalbumin,pv3,as,1.0264049,7.932571,2,pv
87,parvalbumin,pv3,as,2.9447615,6.694221,2,pv
88,parvalbumin,pv3,as,1.10711,7.8020754,2,pv
89,parvalbumin,pv3,as,2.9261289,6.568636,2,pv
90,parvalbumin,pv3,as,1.0727707,7.943804,2,pv
91,parvalbumin,pv3,as,3.4777625,4.1583476,2,pv
13,parvalbumin,pv3,ss,1.3585455,7.5946608,2,pv
92,parvalbumin,pv3,as,2.85252,6.275636,2,pv
93,parvalbumin,pv3,as,2.788678,6.105584,2,pv
14,parvalbumin,pv3,ss,3.4599104,4.0651517,2,pv
94,parvalbumin,pv3,as,1.1870643,7.4372773,2,pv
95,parvalbumin,pv3,as,2.5348675,5.5937295,2,pv
96,parvalbumin,pv3,as,2.528968,5.5720057,2,pv
15,parvalbumin,pv3,ss,2.0823526,5.975072,2,pv
97,parvalbumin,pv3,as,1.0660788,6.7539234,2,pv
98,parvalbumin,pv3,as,2.347474,5.431733,2,pv
99,parvalbumin,pv3,as,0.98124874,6.8137383,2,pv
100,parvalbumin,pv3,as,1.7186075,5.7855544,2,pv
101,parvalbumin,pv3,as,3.2419603,3.790591,2,pv
102,parvalbumin,pv3,as,0.8473629,6.5073996,2,pv
103,parvalbumin,pv3,as,0.7116792,6.6717467,2,pv
104,parvalbumin,pv3,as,2.2083282,5.0265107,2,pv
16,parvalbumin,pv3,ss,3.032186,4.056609,2,pv
105,parvalbumin,pv3,as,2.1786761,4.933581,2,pv
106,parvalbumin,pv3,as,0.70831907,5.8794394,2,pv
107,parvalbumin,pv3,as,2.0170937,5.2628117,2,pv
108,parvalbumin,pv3,as,1.5779663,5.5400133,2,pv
109,parvalbumin,pv3,as,2.1548643,4.898783,2,pv
110,parvalbumin,pv3,as,0.5427801,5.5823283,2,pv
111,parvalbumin,pv3,as,0.28257406,5.7375193,2,pv
